tag,name,star,people,author,money,country,year
小说,直捣蜂窝的女孩,9.1,4182,斯蒂格·拉森,39.9,瑞典,2011
小说,兄弟（上）,8.3,61063,余华,16.0,中,2005
小说,消失的爱人,8.2,7794,吉莉安·弗琳,42.0,美,2013
小说,岛,7.7,29734,维多利亚·希斯洛普,28.0,英,2009
小说,管家,8.5,234,玛丽莲·罗宾逊,45.0,美,2017
小说,奇迹,7.7,2891,是枝裕和、[日,32.0,日,2016
小说,我的奋斗1,8.5,453,卡尔·奥韦·克瑙斯高,68.0,挪威,2016
小说,走出非洲,8.5,495,卡伦·布里克森,25.0,丹麦,2012
小说,发条橙,8.0,8316,安东尼·伯吉斯,22.0,英,2011
小说,查令十字街84号,8.3,28032,海莲·汉芙,18.0,美,2005
文学,五号屠场,8.7,1126,库尔特·冯内古特,19.8,美,2008
文学,寻欢作乐,8.4,5336,威廉·萨默塞特·毛姆,29.8,英,2013
文学,维罗妮卡决定去死,8.2,7666,保罗·柯艾略,22.0,巴西,2010
文学,山中的糖果,8.0,1386,邓安庆,39.0,中,2016
文学,索拉里斯星,8.8,1387,斯坦尼斯拉夫·莱姆,20.0,波,2005
文学,京华烟云,8.5,23617,林语堂,43.0,中,2005
文学,纯真博物馆,8.0,6757,奥尔罕·帕慕克,36.0,土耳其,2010
文学,夏洛克是我的名字,7.9,150,霍华德·雅各布森,49.8,英,2017
文学,坐在你身边看云,9.0,148,费尔南多·佩索阿,68.0,葡,2017
文学,燕子最后飞去了哪里,8.4,605,沈书枝,43.0,中,2017
文学,遍地风流,8.9,1221,阿城,12.0,中,1998
文学,白先勇细说红楼梦,7.4,1773,白先勇,168.0,中,2017
文学,虚构集,9.2,2485,豪·路·博尔赫斯,20.0,阿根廷,2008
散文,沙郡年记,8.8,394,李奥帕德,14.8,美,1999
散文,文·堺雅人：健康的日子,8.0,1511,堺雅人,35.0,日,2014
散文,古道,8.2,145,罗伯特·麦克法伦,49.0,英,2014
散文,死在这里也不错,7.4,4935,马家辉,24.8,中,2009
散文,在新疆,8.6,423,刘亮程,33.0,中,2012
散文,都是遗风在醉人,8.1,907,张怡微,32.0,中,2013
散文,张岱诗文集（增订本）,9.1,51,张岱著、夏咸淳校点,68.0,中,2014
散文,让“死”活下去,8.0,741,陈希米,32.0,中,2013
散文,俗,7.6,1360,黄伟文,28.0,中,2011
散文,遍地风流,8.9,1221,阿城,12.0,中,1998
散文,岛屿来信,7.2,1070,陶立夏,45.0,中,2015
散文,人为什么活着,8.7,1156,王小波,18.0,中,2007
散文,岛屿独白,7.1,130,蒋勋,48.0,中,2017
散文,九篇雪,8.0,1495,李娟,29.8,中,2013
诗歌,设计诗,7.3,4920,朱赢椿,39.0,中,2011
诗歌,一见钟情,8.4,302,辛波丝卡,16.0,波,2003
诗歌,你是一百只眼睛的水面,6.9,58,米斯特拉尔,45.0,智利,2017
诗歌,新年问候,8.3,308,玛丽娜·茨维塔耶娃,30.0,俄,2014
诗歌,让我们来谈谈我们的灵魂,7.7,81,鲁米,39.8,中,2016
诗歌,第二空间,7.4,165,切斯瓦夫·米沃什,24.0,波兰,2015
诗歌,加西亚·洛尔卡诗选,8.8,254,加西亚·洛尔卡,26.0,西班牙,2007
诗歌,特兰斯特罗默诗选,8.5,336,托马斯·特兰斯特罗默,24.0,瑞典,2003
诗歌,迷楼,8.1,516,宇文所安,19.8,美,2004
诗歌,我的灵魂,8.9,127,黄灿然,28.0,中,2011
诗歌,鲍勃·迪伦诗歌集Ⅰ：暴雨将至（1961—1963）,7.5,113,鲍勃·迪伦,25.0,美,2017
诗歌,印象与风景,8.5,98,加西亚·洛尔迦,26.0,西班牙,2017
诗歌,我将敢于亲吻你,8.1,205,阿方斯娜·斯托尔妮,3.99,阿根廷,2016
诗歌,食指的诗,8.2,1129,食指,12.0,中,2000
随笔,我执,8.0,24966,梁文道,35.0,中,2010
随笔,佛祖在一号线,8.2,25671,李海鹏,25.0,中,2010
随笔,雅舍谈吃,8.8,5158,梁实秋,17.0,中,2005
随笔,陪安东尼度过漫长岁月,8.3,43800,安东尼,18.0,中,2008
随笔,写在人生边上 人生边上的边上 石语,8.9,7347,钱锺书,27.0,中,2002
随笔,空谷幽兰,8.3,9088,比尔·波特著、[美,29.8,美,2009
文学,金蔷薇,9.0,2590,康·帕乌斯托夫斯基,15.0,俄,2007
散文,以静 以淡 以柔软 应万变,8.3,23,林清玄,48.0,中,2017
随笔,闲情偶寄,8.5,2930,李渔,29.0,中,2000
随笔,乖，摸摸头,7.4,37634,大冰,36.0,中,2014
随笔,大萝卜和难挑的鳄梨,8.1,7002,村上春树,39.0,日,2014
随笔,我的爱情生活,8.4,533,荒木阳子、[日,78.0,日,2017
随笔,我不知道该如何像正常人那样生活,7.4,1289,徐晚晴,29.0,中,2016
随笔,山中的糖果,8.0,1386,邓安庆,39.0,中,2016
随笔,西班牙旅行笔记,8.6,9974,林达,49.0,中,2007
随笔,燕子最后飞去了哪里,8.4,605,沈书枝,43.0,中,2017
随笔,走到人生边上,8.0,11397,杨绛,16.0,中,2007
随笔,自在独行,7.3,4682,贾平凹,39.0,中,2016
随笔,金蔷薇,9.0,2590,康·帕乌斯托夫斯基,15.0,俄,2007
随笔,写在人生边上,8.8,5692,钱锺书,6.9,中,2000
随笔,一升露水一升花,9.2,83,朱光潜,45.0,中,2017
小说,城堡,8.4,6746,卡夫卡,14.0,奥地利,2007
小说,云图,8.3,5954,大卫·米切尔,33.0,英,2010
小说,柑橘与柠檬啊,8.1,10947,麦克·莫波格,28.8,英,2009
小说,细雪,8.5,2608,谷崎润一郎,20.0,日,2007
小说,玛格丽特小镇,7.2,5671,加·泽文,36.0,美,2016
小说,有顶天家族,8.6,2914,森见登美彦,35.0,日,2013
小说,族长的秋天,8.6,2482,加西亚·马尔克斯,39.5,哥伦比亚,2014
小说,仿生人会梦见电子羊吗？,8.7,3774,菲利普·迪克,28.0,美,2013
小说,霸王别姬 青蛇,8.9,14795,李碧华,21.0,中,2001
小说,银河英雄传说,9.3,4979,田中芳树,19.8,日,2004
小说,妻妾成群,8.2,21246,苏童,23.0,中,2004
小说,雷蒙德·卡佛短篇小说自选集,8.6,4487,雷蒙德·卡佛,29.8,美,2009
小说,圣诞忆旧集,8.6,9155,杜鲁门·卡坡蒂,24.5,美,2009
小说,革命之路,8.7,2720,理查德·耶茨,28.0,美,2009
小说,不成问题的问题,9.1,1650,老舍,29.0,中,2017
文学,我的名字叫红,7.9,22618,奥尔罕·帕慕克,29.0,土耳其,2006
文学,毛姆传,8.3,1401,塞琳娜·黑斯廷斯,48.0,英,2015
文学,我已与一万亿株白桦相逢,8.2,1690,胡成,68.0,中,2015
文学,迷宫中的将军,8.7,2229,加西亚·马尔克斯,39.5,哥伦比亚,2014
文学,人·兽·鬼,8.7,8258,钱锺书,10.0,中,2002
文学,写在人生边上,8.8,5692,钱锺书,6.9,中,2000
文学,出埃及记,8.7,1811,里昂·尤里斯,50.0,美,2008
文学,阿兰的战争,8.9,1027,埃曼努埃尔·吉贝尔（EmmanuelGuibert）,128.0,法,2015
文学,流动的盛宴,8.3,4478,海明威,28.0,美,2009
文学,鼠疫,8.5,5534,阿尔贝·加缪,20.0,法,2003
文学,倒悬的地平线,7.9,793,马克·李维,42.0,法,2017
文学,阿飞街女生,8.6,35,唐颖,37.0,中,2017
文学,荒原,8.9,1487,托·斯·艾略特,45.0,英,2012
文学,乌克兰拖拉机简史,7.6,4892,玛琳娜·柳薇卡,32.0,英,2011
文学,意外的旅客,8.1,75,安·泰勒,49.5,美,2017
文学,一日谈,9.1,564,法比奥·穆恩(FábioMoon)、加布里埃尔·巴(GabrielBá),128.0,巴西,2016
散文,人间草木,8.7,712,周宁,28.0,中,2009
散文,我的宝贝,8.5,8096,三毛,16.6,中,2003
散文,钱钟书散文,8.8,996,钱锺书,26.0,中,1997
散文,那些忧伤的年轻人,7.4,10034,许知远,18.0,中,2001
散文,心有欢喜过生活,8.1,273,林清玄,39.8,中,2016
散文,旧人旧事,9.0,460,汪曾祺,22.0,中,2010
散文,我敢在你怀里孤独,7.4,4031,刘若英,39.0,中,2015
散文,空灵,8.4,1014,简媜,20.0,中,2011
散文,春醪集,8.9,826,梁遇春,22.0,中,2005
散文,命若琴弦,8.9,2272,史铁生,28.0,中,2003
散文,幽僻处可有人行？,8.4,103,张志扬,129.0,中,2015
散文,台北小吃札记,7.8,2025,舒国治,43.0,中,2011
散文,记忆与印象,9.1,1193,史铁生,26.8,中,2004
散文,留德十年,8.4,3398,季羡林,18.8,中,2004
散文,世界将我包围,7.2,1336,林夕,26.0,中,2013
散文,远行,8.5,246,大卫·梭罗、[美,28.0,美,2012
散文,出神,7.9,751,刘天昭,30.0,中,2011
散文,林语堂散文,8.4,983,林语堂,21.0,中,2005
诗歌,杜詩鏡銓,9.2,176,楊倫箋注,50.3,中,1998
诗歌,吴兴华诗文集(诗卷),8.7,84,吴兴华,39.0,中,2005
诗歌,聂鲁达集,8.2,355,聂鲁达,45.0,智利,2008
诗歌,鲍勃·迪伦：诗人之歌,7.6,227,让-多米尼克·布里埃,48.0,法,2017
诗歌,阳光失了玻璃窗,6.1,66,小冰,49.9,中,2017
诗歌,暮晚,8.5,132,杨键,14.2,中,2003
诗歌,骆一禾诗全编,8.5,236,骆一禾,44.8,中,1997
诗歌,88首自選,8.8,192,夏宇,330.0,中,2013
诗歌,与友人谈里尔克,8.6,156,程抱一,22.0,法,2012
诗歌,戈麦诗全编,8.9,424,戈麦,23.8,中,1999
诗歌,保尔.艾吕雅诗选,7.6,358,艾吕雅,25.4,中,2003
诗歌,内地研究,8.5,77,萧开愚,32.0,中,2014
诗歌,小妖精集市,8.5,75,克里斯蒂娜·罗塞蒂（ChristinaRossetti）,28.0,英,2015
随笔,没有什么了不起,7.2,557,蔡澜,45.0,中,2017
随笔,白事会,7.7,2060,自然,29.0,中,2016
随笔,我偏爱那些不切实际的浪漫,7.7,137,银谷,38.0,中,2017
随笔,造房子,8.4,2569,王澍,78.0,中,2016
随笔,菊次郎与佐纪,8.7,3721,北野武,29.0,日,2015
随笔,万物刹那又永恒,9.1,1822,吉米·哈利,28.8,英,2011
随笔,至味在人间,7.9,3533,陈晓卿,38.0,中,2016
随笔,博尔赫斯谈话录,8.8,2134,豪尔赫·路易斯·博尔赫斯著、[美,49.0,阿,2014
随笔,文化苦旅,7.7,68313,余秋雨,22.0,中,2001
随笔,常识与通识,8.5,2986,阿城,11.0,中,1999
随笔,既见君子,8.4,1935,张定浩,29.8,中,2014
随笔,你永远都无法叫醒一个装睡的人,7.6,11804,周濂,32.0,中,2012
随笔,陶庵梦忆 西湖梦寻,9.2,2838,张岱,25.0,中,2001
随笔,沿着塞纳河到翡冷翠,8.7,4080,黄永玉,38.0,中,2006
随笔,尽头,8.8,766,唐诺,88.0,中,2013
随笔,给青年的十二封信,8.8,3071,朱光潜,12.8,中,2004
随笔,橙,8.2,28899,安东尼,28.8,中,2010
随笔,记忆小屋,8.8,766,托尼·朱特,28.0,美,2013
小说,在细雨中呼喊,8.3,15741,余华,18.0,中,1999
文学,不存在的骑士,8.8,5435,伊塔洛·卡尔维诺,22.0,意,2012
散文,你是人间四月天,8.3,49,林徽因,39.9,中,2017
诗歌,威廉·卡洛斯·威廉斯诗选,6.7,60,威廉·卡洛斯·威廉斯,86.0,美,2015
随笔,作家笔记,8.6,1640,萨默塞特·毛姆,29.0,英,2011
随笔,汪曾祺散文,9.2,2240,汪曾祺,21.0,中,2005
小说,那些回不去的年少时光,8.5,30597,桐华,23.8,中,2010
小说,语言的第七功能,8.0,169,洛朗·比内,48.0,法,2017
小说,绿毛水怪,9.0,8301,王小波,30.0,中,2009
小说,少年Pi的奇幻漂流,8.6,7235,扬·马特尔,35.0,加拿大,2012
小说,猜火车,8.4,3741,欧文·威尔士,29.8,英,2010
小说,孤独及其所创造的,8.3,3316,保罗·奥斯特,20.0,美,2009
小说,虔诚的回忆,8.4,162,玛格丽特·尤瑟纳尔,42.0,法,2017
小说,致我们终将逝去的青春,7.8,83713,辛夷坞,25.0,中,2007
小说,长安十二时辰 上,8.6,3692,马伯庸,39.8,中,2017
小说,法国中尉的女人,8.1,494,约翰·福尔斯,30.0,英,2002
小说,朗读者,8.3,17150,本哈德·施林克,22.0,德,2009
小说,夏日启示录,7.7,854,笠井洁,45.0,日,2016
小说,百鬼夜行——阳,7.7,1111,京极夏彦,49.0,日,2017
小说,一首小夜曲,8.1,3713,伊坂幸太郎,35.0,日,2016
小说,你是我的命运,7.6,1118,白石一文,36.8,日,2016
小说,1995-2005夏至未至,7.3,70037,郭敬明,24.0,中,2005
小说,国境以南 太阳以西,8.3,25402,村上春树,13.5,日,2001
小说,酒吧长谈,9.1,547,马里奥·巴尔加斯·略萨,39.8,秘,2011
文学,克罗诺皮奥与法玛的故事,8.8,2370,胡里奥·科塔萨尔,25.0,阿根廷,2012
文学,孽子,8.7,8034,白先勇,21.8,中,2000
文学,海子的诗,8.9,18364,海子,15.4,中,1999
文学,伊豆的舞女,8.2,28371,川端康成,23.8,日,2002
文学,此生未完成,8.9,11883,于娟,26.0,中,2011
文学,万物既聪慧又奇妙,9.2,2785,吉米·哈利,32.8,英,2010
文学,小说稗类,8.7,2365,张大春,33.0,中,2010
文学,猫城记,8.6,2391,老舍,12.0,中,2008
文学,当代民谣中的那些事,8.2,19,张文军,32.0,中,2015
文学,经典里的中国,8.9,211,杨照,248.0,中,2016
文学,橘子不是唯一的水果,7.7,10051,珍妮特·温特森,25.0,英,2010
文学,麦琪的礼物,8.6,31175,欧·亨利,25.0,美,2003
文学,洗澡,8.2,13894,杨绛,16.0,中,2004
文学,回望,8.3,1074,金宇澄,49.0,中,2017
文学,且听风吟,7.8,44500,村上春树,11.8,日,2001
文学,汪曾祺小说经典,9.3,1757,汪曾祺,25.0,中,2005
文学,铁皮鼓,8.6,3664,格拉斯,20.0,德,2006
文学,孩子你慢慢来,8.8,31489,龙应台,28.0,中,2009
散文,吴哥之美,7.7,2843,蒋勋,48.0,中,2014
散文,守望的距离：周国平散文集,8.2,3068,周国平,23.0,中,1999
散文,京都一年,7.6,2187,林文月,22.0,中,2006
散文,席慕蓉经典作品,8.7,1883,席慕蓉,22.8,中,2004
散文,重游缅湖,8.4,997,E.B.怀特,22.0,美,2007
散文,永不永不说再见,7.9,8614,张小娴,25.0,中,2008
散文,永远的普罗旺斯,8.1,6345,彼得・梅尔,28.8,英,2004
散文,津轻,8.1,322,太宰治,39.8,日,2017
散文,你的孤独，虽败犹荣,6.7,14882,刘同,39.8,中,2014
散文,爱默生随笔,8.7,342,爱默生,42.0,美,2010
散文,以赛亚之歌,7.5,25,冯象,48.0,中,2017
散文,我与父辈,8.0,1771,阎连科,25.0,中,2009
散文,并没有如愿以偿的人生,7.4,489,杨时旸,39.0,中,2016
散文,世界美如斯,8.7,497,雅罗斯拉夫·赛弗尔特,42.0,捷克,2006
散文,水印,8.1,217,约瑟夫·布罗茨基,30.0,美,2016
诗歌,拉斯克-许勒诗选,8.6,120,拉斯克-许勒,68.0,德,2012
诗歌,安魂曲,8.5,95,安娜·阿赫玛托娃,48.0,俄,2016
诗歌,诗人在纽约,8.4,131,费德里科·加西亚·洛尔卡,35.0,西班牙,2012
诗歌,万物生而有翼,8.2,83,鲁米,38.0,中,2016
诗歌,唐诗选注,8.9,267,葛兆光,26.0,中,2007
诗歌,菲利普·雅各泰诗选,8.8,186,菲利普·雅各泰,35.0,法,2009
诗歌,中国诗史,8.5,177,吉川幸次郎,19.0,日,2001
诗歌,沙与沫,8.9,548,纪伯伦,22.0,中,2010
诗歌,最漫长的思念,9.5,76,泰戈尔,39.5,印度,2016
诗歌,古诗十九首与乐府诗选评,8.7,370,曹旭撰,12.5,中,2002
诗歌,莎士比亚十四行诗集,8.5,649,莎士比亚,16.5,英,1998
诗歌,尘土是唯一的秘密,7.9,88,艾米莉·狄金森,54.0,美,2015
诗歌,席慕蓉诗集（套装共6册）,8.9,232,席慕蓉,108.0,中,2010
散文,王世襄集：锦灰堆,9.1,83,王世襄,298.0,中,2013
随笔,一生里的某一刻,8.1,1939,张春,38.0,中,2015
随笔,大好河山可骑驴,7.7,1587,王这么,39.5,中,2016
随笔,人物小记,9.3,54,王元化,39.8,中,2017
随笔,理想的下午,7.8,14408,舒国治,27.0,中,2010
随笔,自由在高处,8.0,10818,熊培云,30.0,中,2011
随笔,世间的盐,8.0,9650,高军,32.0,中,2012
随笔,坦白书,8.1,3061,马良,38.0,中,2012
随笔,远方的鼓声,8.4,2691,村上春树,32.0,日,2011
随笔,我们台湾这些年,7.4,35714,廖信忠,29.8,中,2009
随笔,哥伦比亚的倒影,8.4,7303,木心,22.0,中,2006
随笔,京都古书店风景,8.4,939,苏枕书,58.0,中,2015
随笔,有鹿来,7.9,1231,苏枕书,49.8,中,2016
随笔,生活十讲,8.2,9531,蒋勋,26.0,中,2010
随笔,我决定活得有趣,6.8,1294,蔡澜,45.0,中,2017
随笔,像我这样笨拙地生活,7.4,15915,廖一梅,29.8,中,2011
随笔,今日店休,8.7,1329,坂本健一,45.0,日,2017
文学,嗨，好久不见,8.3,486,顾前,36.0,中,2016
散文,不敢不乐,7.4,165,韩良露,45.0,中,2016
小说,白鲸,8.1,1749,赫尔曼·麦尔维尔,30.0,美,2007
小说,骆驼祥子,8.3,37340,老舍,12.0,中,2000
小说,羊脂球,8.1,46196,莫泊桑,13.5,法,2007
小说,红与黑,8.2,26967,司汤达,20.0,中,1993
小说,厨房,8.1,12429,吉本芭娜娜,22.0,日,2009
小说,水蛇腰,9.4,734,汪曾祺,33.0,中,2011
小说,聋哑时代,8.5,641,双雪涛,28.0,中,2016
小说,尤利西斯,8.4,3463,詹姆斯·乔伊斯,58.0,爱尔兰,2005
小说,唐草物语,8.2,405,涩泽龙彦,42.0,日,2016
小说,美好的七年,8.5,845,埃特加·凯雷特,25.0,以色列,2016
小说,在不安的世界安静的活,8.0,3449,王欣,35.0,中,2014
小说,微微一笑很倾城,7.9,82265,顾漫,25.0,中,2009
小说,傅科摆,8.5,758,翁贝托·埃科,69.0,意,2014
小说,失落的秘符,7.4,26331,丹·布朗,38.0,美,2010
小说,荆棘之城,8.6,3809,萨拉·沃特斯,32.0,英,2009
小说,看不见的爱,8.5,80,S.D.罗伯森,45.0,英,2017
小说,沉默,8.5,2261,远藤周作,22.0,日,2009
文学,既见君子,8.4,1935,张定浩,29.8,中,2014
文学,一本小小的红色写作书,7.8,762,布兰登·罗伊尔,39.8,加,2017
文学,摆渡人,6.2,51964,克莱儿·麦克福尔,36.0,英,2015
文学,午夜起来听寂静,7.6,554,周云蓬,38.0,中,2017
文学,沙之书,9.0,1881,博尔赫斯,26.0,阿根廷,2015
文学,永恒的终结,9.0,14235,艾萨克·阿西莫夫,32.0,美,2014
文学,小说的艺术,8.7,3960,米兰·昆德拉,17.0,捷克,2004
文学,青铜时代,8.7,15352,王小波,29.0,中,1997
文学,思维的乐趣,8.9,9099,王小波,16.8,中,2005
文学,人生,8.4,20652,路遥,20.0,中,2009
文学,教父,9.0,17950,马里奥·普佐,23.3,美,1997
文学,佩德罗·巴拉莫,8.9,2114,胡安·鲁尔福,18.0,墨西哥,2007
文学,大裂,7.6,2572,胡迁,35.0,中,2017
文学,慈悲,8.1,3296,路内,36.0,中,2016
文学,文化苦旅,7.7,68313,余秋雨,22.0,中,2001
文学,达摩流浪者,8.5,6214,杰克·凯鲁亚克,26.0,美,2008
文学,九故事,8.5,6046,J.D.塞林格,17.0,美,2007
散文,大刀阔斧绣花针,8.2,110,李零,42.0,中,2015
散文,想乐,8.1,170,杨照,48.0,中,2013
散文,木心作品二辑五种,9.3,187,木心,168.0,中,2013
散文,从前,8.7,1072,董桥,16.0,中,2002
散文,闹学记,8.6,9920,三毛,16.6,中,2003
散文,浮生三记,8.2,514,沈君山,18.0,中,2003
散文,窗里窗外,6.9,4538,林青霞,88.0,中,2011
散文,东京记,8.1,432,田川,24.0,中,2012
散文,负暄琐话,8.5,901,张中行,24.0,中,2006
散文,记一忘三二,8.4,1013,李娟,49.0,中,2017
散文,彩云聚散,9.3,268,汪曾祺,36.0,中,2012
散文,同情中斷錄,9.3,131,木心,220.0,中,1999
散文,我开始轻视语言,6.7,1072,张家瑜,29.5,中,2012
散文,博尔赫斯，口述,8.9,507,博尔赫斯,23.0,阿根廷,2015
散文,岭南花木镜,8.8,56,彭焰,28.0,中,2016
诗歌,在天涯,7.8,360,北岛,52.0,中,2015
诗歌,我曾是谁,9.5,39,"米修(Michaux,H.",2.7,法,1991
诗歌,我想和你虚度时光,7.7,165,李元胜,39.8,中,2015
诗歌,隔渊望着人们,9.6,30,胡桑,40.0,中,2016
诗歌,二十个站台,8.5,55,江汀,36.0,中,2017
诗歌,古詩十九首集釋,9.4,480,隋樹森,0.65,中,1955
诗歌,七里香,8.7,1474,席慕蓉,18.0,中,2010
诗歌,弗罗斯特集（上下）,8.8,148,理查德·普瓦里耶、马克·理查森编,92.0,美,2002
诗歌,我选择哭泣和爱你,7.7,70,杨庆祥,29.0,中,2016
诗歌,古今和歌集,8.1,231,纪贯之,0.64,中,1983
诗歌,黑池坝笔记,8.5,121,陈先发,48.0,中,2014
诗歌,我的战争都埋在书里,8.8,48,阿尔弗雷德·哈贝格,99.0,美,2013
诗歌,仙后,7.8,17,埃德蒙·斯宾塞（EdmundSpenser）,278.0,英,2015
诗歌,林徽因诗文集,8.2,658,林徽因,28.0,中,2006
诗歌,R.S.托马斯晚年诗选：1988～2000,8.7,75,R.S.托马斯,68.0,英,2014
诗歌,贝恩诗选,8.1,88,戈特弗里德·贝恩,76.0,德,2012
随笔,在人群中消失的日子,8.1,328,沈熹微,36.0,中,2016
随笔,林达作品集（全九册),9.5,311,林达,293.5,中,2012
随笔,门萨的娼妓,8.0,4370,伍迪·艾伦,25.0,美,2004
随笔,鱼羊野史·第1卷,7.5,6830,高晓松,39.8,中,2014
随笔,沉重的肉身,8.8,3629,刘小枫,29.0,中,2007
随笔,眼前,8.3,469,唐诺,39.0,中,2016
随笔,生活的艺术,8.3,3893,林语堂,24.8,中,2006
随笔,我二十九岁的夏天,7.7,741,有鹿,38.0,中,2016
随笔,智识分子,8.4,2107,万维钢,49.8,中,2016
随笔,春天责备,8.3,8798,周云蓬,32.0,中,2010
随笔,梦里花落知多少,8.9,30171,三毛,28.0,中,2007
随笔,爱欲与哀矜,8.5,466,张定浩,38.0,中,2016
随笔,人间食粮,8.4,1467,安德烈·纪德,28.0,法,2007
随笔,病隙碎笔,8.8,6930,史铁生,25.0,中,2006
随笔,厨房里的人类学家,8.0,5307,庄祖宜,38.0,中,2012
随笔,平常心，观自在,9.4,38,林清玄,42.0,中,2017
随笔,认得几个字,8.2,6471,张大春,46.0,中,2009
随笔,书读完了,8.5,1452,金克木,32.0,中,2007
随笔,我在最温暖的地方等你,7.5,965,刘墨闻,36.0,中,2015
小说,笑傲江湖（全四册）,9.0,53323,金庸,76.8,中,1994
文学,我们,7.9,4110,尤金·扎米亚金,18.0,俄,2005
散文,代表作和被代表作,7.5,1097,张佳玮,29.8,中,2013
诗歌,《杜伊诺哀歌》中的天使,8.8,399,里尔克,28.0,中,2005
小说,琅琊榜,8.6,16247,海宴,49.8,中,2007
小说,说部之乱,8.0,2558,朱岳,25.0,中,2015
小说,精灵宝钻,8.5,2008,托尔金,21.3,中,2004
小说,另一座城,7.4,79,唐颖,35.0,中,2017
小说,银茶匙,8.3,173,中勘助,40.0,日,2017
小说,被嫌弃的松子的一生,8.7,1919,山田宗树,35.0,日,2013
小说,第十三天,7.4,1139,梁柯,37.0,德,2016
小说,龙头凤尾,7.8,1829,马家辉,39.5,中,2016
小说,出家,7.8,817,张忌,39.0,中,2016
